Time (hours),Average Load (kW),Simulation 1,Simulation 2,Simulation 3,Simulation 4,Simulation 5,Simulation 6,Simulation 7,Simulation 8,Simulation 9,Simulation 10,Simulation 11,Simulation 12,Simulation 13,Simulation 14,Simulation 15,Simulation 16,Simulation 17,Simulation 18,Simulation 19,Simulation 20,Simulation 21,Simulation 22,Simulation 23,Simulation 24,Simulation 25,Simulation 26,Simulation 27,Simulation 28,Simulation 29,Simulation 30
5.73,144.0,180.0,0.0,180.0,0.0,180.0,120.0,0.0,240.0,300.0,360.0,180.0,120.0,120.0,120.0,120.0,240.0,240.0,0.0,120.0,60.0,120.0,60.0,120.0,120.0,180.0,120.0,120.0,0.0,420.0,180.0
5.74,148.0,180.0,0.0,180.0,60.0,180.0,60.0,0.0,180.0,300.0,360.0,180.0,120.0,120.0,180.0,120.0,240.0,300.0,0.0,120.0,120.0,120.0,60.0,180.0,120.0,180.0,120.0,120.0,0.0,420.0,120.0
5.75,146.0,180.0,60.0,180.0,60.0,180.0,60.0,0.0,120.0,300.0,300.0,180.0,120.0,120.0,180.0,120.0,240.0,240.0,0.0,120.0,120.0,120.0,60.0,180.0,120.0,120.0,180.0,180.0,0.0,420.0,120.0
5.76,146.0,180.0,60.0,180.0,60.0,180.0,60.0,0.0,120.0,240.0,300.0,180.0,120.0,180.0,180.0,120.0,240.0,240.0,0.0,120.0,120.0,120.0,60.0,180.0,180.0,120.0,180.0,180.0,0.0,360.0,120.0
5.7700000000000005,150.0,180.0,60.0,240.0,60.0,180.0,60.0,0.0,120.0,240.0,300.0,180.0,120.0,180.0,240.0,120.0,300.0,180.0,0.0,120.0,120.0,120.0,60.0,180.0,180.0,120.0,180.0,240.0,0.0,360.0,60.0
5.78,146.0,180.0,60.0,300.0,60.0,180.0,60.0,0.0,120.0,180.0,300.0,180.0,120.0,180.0,120.0,120.0,300.0,180.0,0.0,120.0,120.0,120.0,120.0,180.0,180.0,120.0,180.0,240.0,0.0,300.0,60.0
5.79,146.0,240.0,60.0,300.0,60.0,180.0,60.0,0.0,120.0,180.0,240.0,180.0,120.0,180.0,120.0,120.0,300.0,180.0,0.0,120.0,120.0,120.0,120.0,180.0,180.0,120.0,180.0,240.0,0.0,300.0,60.0
5.8,146.0,240.0,60.0,300.0,60.0,180.0,60.0,0.0,180.0,180.0,240.0,180.0,120.0,180.0,120.0,120.0,300.0,180.0,0.0,120.0,120.0,120.0,180.0,120.0,180.0,120.0,180.0,240.0,0.0,180.0,120.0
5.8100000000000005,148.0,240.0,60.0,300.0,60.0,120.0,60.0,60.0,180.0,180.0,240.0,180.0,60.0,120.0,120.0,120.0,300.0,180.0,0.0,120.0,120.0,120.0,180.0,120.0,240.0,180.0,180.0,300.0,0.0,180.0,120.0
5.82,152.0,180.0,60.0,300.0,120.0,60.0,60.0,60.0,180.0,180.0,180.0,180.0,60.0,120.0,120.0,120.0,300.0,180.0,0.0,120.0,120.0,120.0,180.0,120.0,240.0,240.0,240.0,300.0,60.0,240.0,120.0
5.83,160.0,180.0,120.0,300.0,120.0,60.0,0.0,60.0,180.0,240.0,180.0,180.0,60.0,120.0,120.0,120.0,240.0,180.0,0.0,120.0,180.0,180.0,240.0,120.0,240.0,300.0,180.0,300.0,120.0,240.0,120.0
5.84,152.0,180.0,120.0,300.0,120.0,60.0,0.0,60.0,120.0,180.0,120.0,180.0,60.0,60.0,120.0,60.0,240.0,180.0,60.0,120.0,180.0,180.0,240.0,120.0,240.0,300.0,120.0,360.0,120.0,240.0,120.0
5.8500000000000005,162.0,180.0,180.0,300.0,180.0,60.0,0.0,60.0,120.0,180.0,120.0,240.0,60.0,60.0,120.0,60.0,240.0,180.0,60.0,120.0,180.0,180.0,240.0,120.0,300.0,300.0,120.0,360.0,120.0,240.0,180.0
5.86,164.0,180.0,180.0,300.0,180.0,60.0,0.0,60.0,180.0,180.0,120.0,300.0,60.0,60.0,120.0,60.0,180.0,180.0,60.0,60.0,120.0,180.0,240.0,120.0,300.0,360.0,120.0,360.0,120.0,300.0,180.0
5.87,172.0,240.0,180.0,300.0,180.0,60.0,0.0,120.0,180.0,180.0,60.0,360.0,60.0,60.0,180.0,60.0,180.0,180.0,120.0,60.0,180.0,120.0,240.0,120.0,300.0,420.0,120.0,300.0,180.0,300.0,120.0
5.88,174.0,240.0,180.0,240.0,180.0,60.0,0.0,120.0,240.0,180.0,60.0,360.0,60.0,60.0,180.0,60.0,180.0,120.0,120.0,60.0,180.0,120.0,240.0,120.0,300.0,480.0,120.0,360.0,180.0,300.0,120.0
5.89,180.0,300.0,180.0,240.0,180.0,60.0,0.0,120.0,240.0,180.0,0.0,300.0,60.0,60.0,180.0,120.0,180.0,120.0,120.0,60.0,180.0,120.0,360.0,120.0,300.0,480.0,120.0,360.0,180.0,360.0,120.0
5.9,178.0,300.0,180.0,240.0,180.0,60.0,0.0,120.0,240.0,180.0,60.0,240.0,60.0,120.0,180.0,120.0,180.0,120.0,120.0,60.0,180.0,120.0,360.0,60.0,300.0,480.0,120.0,360.0,180.0,300.0,120.0
5.91,188.0,300.0,180.0,300.0,180.0,60.0,60.0,120.0,240.0,180.0,60.0,300.0,120.0,120.0,180.0,120.0,300.0,120.0,120.0,60.0,180.0,120.0,420.0,60.0,300.0,420.0,120.0,300.0,180.0,300.0,120.0
5.92,182.0,300.0,180.0,300.0,120.0,60.0,60.0,120.0,240.0,180.0,60.0,300.0,120.0,60.0,180.0,60.0,240.0,120.0,120.0,60.0,240.0,120.0,420.0,60.0,300.0,420.0,120.0,300.0,180.0,300.0,120.0
5.93,180.0,240.0,180.0,300.0,120.0,60.0,60.0,120.0,240.0,120.0,60.0,300.0,120.0,60.0,240.0,60.0,240.0,120.0,120.0,0.0,240.0,120.0,420.0,60.0,300.0,420.0,120.0,360.0,180.0,300.0,120.0
5.94,184.0,180.0,120.0,300.0,120.0,120.0,60.0,120.0,240.0,120.0,60.0,360.0,120.0,120.0,240.0,60.0,180.0,60.0,120.0,0.0,240.0,120.0,420.0,120.0,300.0,420.0,180.0,420.0,180.0,300.0,120.0
5.95,186.0,180.0,120.0,300.0,120.0,120.0,60.0,120.0,240.0,120.0,60.0,360.0,120.0,120.0,300.0,60.0,180.0,60.0,60.0,0.0,240.0,120.0,480.0,120.0,300.0,480.0,180.0,420.0,120.0,300.0,120.0
5.96,200.0,240.0,120.0,360.0,120.0,120.0,120.0,180.0,180.0,120.0,120.0,360.0,180.0,120.0,300.0,60.0,180.0,60.0,60.0,0.0,240.0,180.0,480.0,120.0,300.0,540.0,180.0,420.0,120.0,300.0,120.0
5.97,206.0,240.0,180.0,360.0,120.0,120.0,120.0,180.0,180.0,120.0,120.0,300.0,180.0,120.0,300.0,60.0,180.0,60.0,60.0,60.0,240.0,180.0,600.0,120.0,300.0,480.0,180.0,360.0,120.0,360.0,180.0
5.98,210.0,240.0,60.0,300.0,120.0,120.0,120.0,180.0,240.0,120.0,120.0,300.0,180.0,120.0,300.0,180.0,180.0,60.0,60.0,60.0,360.0,180.0,600.0,120.0,240.0,480.0,180.0,360.0,120.0,420.0,180.0
5.99,216.0,240.0,60.0,300.0,120.0,120.0,120.0,180.0,300.0,120.0,60.0,300.0,180.0,120.0,300.0,240.0,180.0,60.0,60.0,60.0,420.0,180.0,600.0,120.0,300.0,480.0,180.0,360.0,120.0,420.0,180.0
6.0,218.0,240.0,60.0,240.0,120.0,120.0,120.0,180.0,300.0,120.0,60.0,300.0,180.0,120.0,240.0,240.0,180.0,60.0,60.0,60.0,420.0,240.0,660.0,120.0,300.0,480.0,180.0,360.0,120.0,480.0,180.0
6.01,212.0,180.0,60.0,240.0,120.0,120.0,120.0,180.0,300.0,120.0,60.0,300.0,180.0,120.0,240.0,240.0,180.0,60.0,60.0,60.0,360.0,240.0,600.0,120.0,300.0,480.0,180.0,360.0,120.0,480.0,180.0
6.0200000000000005,208.0,180.0,0.0,180.0,60.0,120.0,120.0,180.0,300.0,120.0,60.0,300.0,240.0,120.0,240.0,240.0,240.0,60.0,60.0,60.0,360.0,240.0,600.0,120.0,300.0,480.0,180.0,360.0,120.0,420.0,180.0
6.03,210.0,180.0,0.0,180.0,120.0,120.0,120.0,240.0,300.0,120.0,60.0,300.0,240.0,120.0,240.0,240.0,180.0,60.0,60.0,60.0,360.0,240.0,600.0,120.0,300.0,480.0,180.0,360.0,120.0,420.0,180.0
6.04,200.0,180.0,0.0,180.0,120.0,120.0,120.0,240.0,240.0,120.0,60.0,300.0,180.0,120.0,240.0,240.0,180.0,60.0,60.0,60.0,360.0,240.0,540.0,120.0,300.0,480.0,180.0,360.0,120.0,360.0,120.0
6.05,204.0,180.0,0.0,180.0,120.0,120.0,120.0,240.0,240.0,120.0,60.0,300.0,180.0,120.0,240.0,240.0,120.0,120.0,60.0,60.0,360.0,240.0,540.0,120.0,300.0,540.0,120.0,480.0,120.0,360.0,120.0
6.0600000000000005,200.0,180.0,60.0,180.0,120.0,60.0,120.0,240.0,180.0,120.0,0.0,300.0,180.0,120.0,180.0,240.0,120.0,180.0,60.0,120.0,360.0,120.0,540.0,120.0,300.0,540.0,120.0,540.0,120.0,360.0,120.0
6.07,204.0,120.0,120.0,180.0,180.0,60.0,120.0,240.0,180.0,120.0,0.0,300.0,180.0,120.0,180.0,240.0,120.0,180.0,120.0,120.0,360.0,120.0,480.0,180.0,300.0,540.0,120.0,540.0,120.0,360.0,120.0
6.08,206.0,120.0,120.0,180.0,180.0,60.0,180.0,240.0,180.0,60.0,60.0,300.0,180.0,120.0,180.0,240.0,120.0,180.0,120.0,120.0,360.0,120.0,480.0,180.0,240.0,600.0,120.0,540.0,120.0,360.0,120.0
6.09,202.0,120.0,120.0,180.0,180.0,60.0,180.0,240.0,120.0,60.0,60.0,300.0,180.0,120.0,180.0,180.0,180.0,180.0,120.0,60.0,360.0,120.0,420.0,180.0,240.0,600.0,120.0,600.0,120.0,360.0,120.0
6.1000000000000005,214.0,120.0,120.0,180.0,180.0,60.0,180.0,240.0,120.0,120.0,120.0,300.0,300.0,120.0,240.0,180.0,180.0,180.0,120.0,60.0,360.0,180.0,360.0,180.0,240.0,660.0,120.0,600.0,120.0,360.0,120.0
6.11,222.0,120.0,120.0,240.0,180.0,60.0,240.0,240.0,180.0,120.0,120.0,300.0,300.0,120.0,180.0,180.0,240.0,180.0,120.0,60.0,360.0,180.0,360.0,180.0,300.0,660.0,120.0,600.0,120.0,360.0,120.0
6.12,224.0,120.0,120.0,240.0,120.0,60.0,240.0,240.0,180.0,120.0,120.0,300.0,300.0,120.0,240.0,240.0,240.0,240.0,120.0,60.0,300.0,240.0,360.0,180.0,300.0,660.0,60.0,600.0,120.0,360.0,120.0
6.13,222.0,120.0,120.0,240.0,60.0,60.0,180.0,240.0,180.0,120.0,120.0,300.0,300.0,120.0,240.0,300.0,240.0,240.0,120.0,60.0,300.0,240.0,420.0,180.0,180.0,660.0,120.0,600.0,120.0,360.0,120.0
6.140000000000001,228.0,120.0,120.0,300.0,60.0,60.0,180.0,240.0,180.0,120.0,120.0,420.0,300.0,120.0,240.0,300.0,240.0,240.0,120.0,60.0,360.0,240.0,360.0,240.0,180.0,600.0,120.0,540.0,120.0,360.0,180.0
6.15,234.0,120.0,120.0,300.0,120.0,60.0,180.0,240.0,180.0,120.0,120.0,420.0,300.0,120.0,240.0,300.0,240.0,240.0,120.0,60.0,360.0,240.0,360.0,360.0,180.0,600.0,120.0,480.0,120.0,420.0,180.0
6.16,232.0,120.0,120.0,300.0,120.0,60.0,240.0,180.0,180.0,120.0,120.0,360.0,300.0,120.0,240.0,300.0,240.0,300.0,120.0,60.0,300.0,240.0,360.0,360.0,180.0,600.0,120.0,420.0,180.0,420.0,180.0
6.17,240.0,120.0,120.0,300.0,120.0,60.0,240.0,180.0,180.0,120.0,120.0,360.0,300.0,180.0,240.0,420.0,240.0,240.0,120.0,120.0,240.0,240.0,360.0,360.0,240.0,600.0,180.0,360.0,180.0,420.0,240.0
6.18,250.0,120.0,180.0,300.0,120.0,60.0,240.0,300.0,180.0,120.0,180.0,360.0,300.0,180.0,240.0,480.0,240.0,180.0,180.0,180.0,240.0,240.0,360.0,360.0,240.0,540.0,180.0,360.0,180.0,420.0,240.0
6.19,254.0,120.0,180.0,360.0,120.0,60.0,300.0,300.0,180.0,120.0,180.0,360.0,240.0,180.0,240.0,480.0,300.0,180.0,180.0,180.0,240.0,240.0,300.0,360.0,240.0,540.0,180.0,420.0,240.0,360.0,240.0
6.2,254.0,180.0,180.0,240.0,120.0,120.0,300.0,240.0,180.0,120.0,180.0,360.0,180.0,180.0,240.0,540.0,360.0,180.0,180.0,180.0,180.0,300.0,300.0,360.0,180.0,540.0,180.0,420.0,300.0,360.0,240.0
6.21,258.0,180.0,180.0,240.0,120.0,120.0,300.0,240.0,180.0,120.0,180.0,240.0,180.0,180.0,240.0,600.0,360.0,180.0,180.0,240.0,180.0,300.0,300.0,360.0,240.0,600.0,180.0,420.0,300.0,360.0,240.0
6.22,266.0,180.0,180.0,240.0,120.0,180.0,300.0,180.0,180.0,180.0,240.0,240.0,180.0,180.0,240.0,600.0,360.0,180.0,180.0,240.0,180.0,360.0,300.0,360.0,240.0,600.0,240.0,420.0,360.0,300.0,240.0
6.23,270.0,120.0,180.0,300.0,120.0,180.0,300.0,120.0,120.0,180.0,240.0,300.0,240.0,240.0,240.0,600.0,360.0,180.0,120.0,240.0,180.0,360.0,360.0,360.0,240.0,600.0,240.0,420.0,360.0,300.0,300.0
6.24,264.0,60.0,180.0,300.0,120.0,240.0,240.0,120.0,120.0,180.0,240.0,300.0,240.0,300.0,240.0,600.0,420.0,180.0,120.0,240.0,180.0,300.0,300.0,420.0,240.0,480.0,180.0,420.0,360.0,300.0,300.0
6.25,260.0,60.0,180.0,240.0,180.0,240.0,300.0,120.0,180.0,180.0,240.0,300.0,240.0,300.0,180.0,600.0,420.0,120.0,180.0,240.0,180.0,240.0,300.0,420.0,240.0,420.0,180.0,360.0,360.0,300.0,300.0
6.26,254.0,60.0,180.0,240.0,180.0,240.0,300.0,120.0,180.0,180.0,240.0,240.0,240.0,240.0,180.0,600.0,420.0,120.0,180.0,240.0,180.0,240.0,300.0,480.0,240.0,420.0,180.0,300.0,300.0,300.0,300.0
6.2700000000000005,262.0,60.0,180.0,240.0,120.0,240.0,300.0,120.0,180.0,180.0,360.0,240.0,240.0,240.0,180.0,540.0,420.0,120.0,180.0,240.0,180.0,300.0,300.0,480.0,240.0,480.0,180.0,360.0,300.0,360.0,300.0
6.28,274.0,120.0,180.0,180.0,120.0,300.0,300.0,120.0,240.0,240.0,480.0,240.0,240.0,240.0,180.0,540.0,420.0,180.0,180.0,240.0,180.0,300.0,240.0,480.0,300.0,480.0,180.0,360.0,300.0,360.0,300.0
6.29,286.0,120.0,180.0,180.0,120.0,300.0,300.0,120.0,300.0,240.0,540.0,240.0,240.0,240.0,180.0,540.0,420.0,180.0,120.0,240.0,180.0,360.0,240.0,540.0,300.0,480.0,180.0,360.0,420.0,360.0,360.0
6.3,296.0,180.0,240.0,180.0,60.0,300.0,300.0,120.0,300.0,360.0,540.0,300.0,240.0,240.0,180.0,540.0,360.0,180.0,120.0,300.0,180.0,360.0,240.0,540.0,300.0,600.0,180.0,360.0,420.0,360.0,300.0
6.3100000000000005,300.0,240.0,240.0,180.0,60.0,300.0,360.0,120.0,300.0,360.0,540.0,420.0,240.0,240.0,180.0,540.0,360.0,240.0,120.0,300.0,180.0,360.0,180.0,420.0,300.0,540.0,180.0,420.0,360.0,360.0,360.0
6.32,302.0,240.0,240.0,180.0,60.0,300.0,360.0,120.0,300.0,360.0,600.0,420.0,240.0,240.0,180.0,480.0,420.0,240.0,120.0,300.0,180.0,360.0,240.0,420.0,300.0,540.0,180.0,360.0,360.0,420.0,300.0
6.33,316.0,240.0,360.0,240.0,180.0,300.0,360.0,180.0,240.0,300.0,600.0,420.0,300.0,180.0,180.0,600.0,420.0,240.0,120.0,360.0,240.0,360.0,240.0,420.0,300.0,540.0,180.0,360.0,360.0,420.0,240.0
6.34,320.0,240.0,360.0,240.0,180.0,300.0,360.0,120.0,240.0,360.0,600.0,420.0,300.0,240.0,240.0,600.0,420.0,240.0,120.0,360.0,240.0,360.0,300.0,360.0,300.0,540.0,120.0,360.0,420.0,420.0,240.0
6.3500000000000005,322.0,300.0,360.0,240.0,180.0,300.0,360.0,120.0,240.0,360.0,540.0,420.0,240.0,240.0,180.0,600.0,480.0,300.0,120.0,360.0,300.0,360.0,300.0,360.0,420.0,480.0,120.0,360.0,420.0,420.0,180.0
6.36,328.0,300.0,360.0,240.0,300.0,300.0,360.0,240.0,240.0,360.0,540.0,420.0,240.0,240.0,180.0,540.0,480.0,300.0,120.0,360.0,300.0,360.0,300.0,360.0,420.0,420.0,120.0,360.0,480.0,420.0,180.0
6.37,338.0,360.0,360.0,240.0,300.0,240.0,360.0,240.0,300.0,360.0,540.0,420.0,300.0,240.0,240.0,540.0,540.0,300.0,180.0,360.0,300.0,360.0,300.0,360.0,420.0,420.0,120.0,360.0,480.0,420.0,180.0
6.38,342.0,360.0,360.0,300.0,300.0,240.0,360.0,360.0,300.0,360.0,540.0,420.0,240.0,240.0,240.0,480.0,540.0,300.0,180.0,360.0,300.0,360.0,300.0,420.0,420.0,360.0,120.0,360.0,480.0,480.0,180.0
6.390000000000001,354.0,420.0,420.0,300.0,240.0,240.0,360.0,360.0,300.0,360.0,480.0,480.0,240.0,360.0,300.0,420.0,540.0,300.0,180.0,360.0,300.0,420.0,240.0,480.0,420.0,480.0,60.0,420.0,480.0,480.0,180.0
6.4,356.0,480.0,420.0,300.0,240.0,240.0,360.0,300.0,300.0,360.0,480.0,480.0,300.0,360.0,300.0,480.0,540.0,300.0,180.0,300.0,300.0,480.0,240.0,480.0,420.0,480.0,0.0,480.0,420.0,480.0,180.0
6.41,370.0,420.0,360.0,360.0,240.0,240.0,360.0,300.0,360.0,360.0,480.0,480.0,360.0,360.0,300.0,540.0,600.0,300.0,180.0,300.0,360.0,480.0,300.0,480.0,480.0,540.0,0.0,480.0,420.0,480.0,180.0
6.42,378.0,420.0,360.0,300.0,180.0,240.0,300.0,300.0,360.0,420.0,480.0,540.0,360.0,360.0,360.0,480.0,600.0,360.0,180.0,240.0,360.0,480.0,300.0,540.0,480.0,660.0,60.0,540.0,420.0,480.0,180.0
6.43,376.0,420.0,360.0,300.0,180.0,240.0,300.0,300.0,360.0,360.0,480.0,600.0,300.0,420.0,360.0,540.0,600.0,360.0,120.0,300.0,360.0,420.0,300.0,540.0,360.0,720.0,60.0,540.0,420.0,480.0,180.0
6.44,394.0,480.0,360.0,360.0,180.0,300.0,300.0,360.0,360.0,360.0,480.0,600.0,360.0,480.0,360.0,540.0,540.0,360.0,180.0,300.0,420.0,360.0,420.0,540.0,360.0,720.0,60.0,540.0,420.0,540.0,180.0
6.45,400.0,480.0,360.0,360.0,300.0,300.0,300.0,360.0,360.0,360.0,540.0,540.0,360.0,480.0,360.0,540.0,540.0,360.0,180.0,300.0,420.0,360.0,420.0,540.0,360.0,780.0,60.0,540.0,420.0,540.0,180.0
6.46,402.0,480.0,300.0,420.0,240.0,300.0,300.0,360.0,300.0,360.0,600.0,540.0,360.0,540.0,360.0,540.0,540.0,360.0,180.0,240.0,480.0,360.0,420.0,540.0,360.0,780.0,60.0,480.0,480.0,540.0,240.0
6.47,408.0,540.0,300.0,420.0,240.0,360.0,360.0,480.0,300.0,360.0,600.0,540.0,360.0,420.0,360.0,540.0,540.0,360.0,180.0,240.0,480.0,300.0,360.0,480.0,360.0,780.0,60.0,480.0,540.0,540.0,360.0
6.48,410.0,540.0,300.0,420.0,240.0,360.0,420.0,480.0,300.0,360.0,600.0,540.0,360.0,480.0,420.0,540.0,480.0,300.0,120.0,300.0,360.0,360.0,360.0,480.0,420.0,780.0,60.0,480.0,540.0,540.0,360.0
6.49,410.0,540.0,240.0,360.0,300.0,360.0,420.0,480.0,300.0,360.0,600.0,600.0,300.0,480.0,420.0,480.0,540.0,240.0,120.0,300.0,360.0,360.0,360.0,420.0,420.0,780.0,180.0,480.0,540.0,540.0,420.0
6.5,414.0,540.0,300.0,360.0,420.0,300.0,420.0,480.0,300.0,360.0,600.0,600.0,300.0,600.0,420.0,480.0,480.0,240.0,180.0,300.0,360.0,360.0,420.0,300.0,420.0,780.0,180.0,540.0,420.0,480.0,480.0
6.51,410.0,480.0,300.0,360.0,420.0,240.0,420.0,480.0,300.0,300.0,600.0,600.0,300.0,600.0,360.0,480.0,360.0,300.0,180.0,300.0,420.0,360.0,420.0,300.0,420.0,780.0,180.0,660.0,420.0,480.0,480.0
6.5200000000000005,410.0,360.0,300.0,360.0,480.0,240.0,480.0,480.0,300.0,300.0,600.0,540.0,300.0,660.0,360.0,420.0,300.0,300.0,180.0,300.0,540.0,360.0,420.0,180.0,360.0,840.0,180.0,720.0,480.0,480.0,480.0
6.53,406.0,300.0,360.0,300.0,480.0,240.0,480.0,480.0,360.0,300.0,600.0,600.0,300.0,660.0,360.0,420.0,360.0,300.0,180.0,300.0,540.0,300.0,360.0,180.0,360.0,840.0,180.0,660.0,480.0,420.0,480.0
6.54,412.0,300.0,420.0,300.0,540.0,240.0,480.0,480.0,360.0,300.0,660.0,600.0,300.0,660.0,360.0,300.0,360.0,300.0,240.0,360.0,540.0,300.0,360.0,180.0,420.0,780.0,180.0,660.0,420.0,420.0,540.0
6.55,426.0,300.0,420.0,300.0,600.0,240.0,480.0,540.0,360.0,300.0,720.0,600.0,360.0,660.0,360.0,360.0,420.0,360.0,240.0,300.0,540.0,300.0,360.0,180.0,420.0,780.0,180.0,600.0,480.0,480.0,540.0
6.5600000000000005,428.0,300.0,480.0,360.0,600.0,240.0,420.0,540.0,360.0,300.0,720.0,600.0,360.0,600.0,360.0,360.0,420.0,360.0,240.0,300.0,540.0,360.0,360.0,180.0,420.0,660.0,240.0,660.0,480.0,480.0,540.0
6.57,434.0,300.0,480.0,420.0,600.0,240.0,420.0,600.0,360.0,300.0,720.0,540.0,420.0,600.0,360.0,300.0,420.0,360.0,240.0,300.0,600.0,360.0,360.0,180.0,420.0,600.0,300.0,660.0,480.0,540.0,540.0
6.58,436.0,300.0,480.0,420.0,600.0,180.0,420.0,480.0,420.0,360.0,720.0,540.0,420.0,600.0,360.0,300.0,420.0,360.0,240.0,300.0,600.0,360.0,360.0,180.0,480.0,660.0,300.0,660.0,480.0,540.0,540.0
6.59,428.0,360.0,480.0,420.0,540.0,120.0,360.0,480.0,360.0,300.0,720.0,540.0,360.0,720.0,360.0,300.0,420.0,420.0,240.0,300.0,540.0,300.0,300.0,180.0,480.0,600.0,360.0,600.0,540.0,540.0,600.0
6.6000000000000005,424.0,360.0,480.0,420.0,600.0,180.0,360.0,480.0,300.0,300.0,720.0,540.0,300.0,720.0,360.0,240.0,420.0,420.0,300.0,300.0,540.0,300.0,300.0,240.0,480.0,540.0,360.0,480.0,540.0,540.0,600.0
6.61,428.0,300.0,480.0,480.0,600.0,180.0,360.0,480.0,300.0,300.0,660.0,600.0,300.0,660.0,300.0,240.0,420.0,420.0,360.0,300.0,540.0,420.0,300.0,240.0,540.0,540.0,360.0,480.0,540.0,540.0,600.0
6.62,430.0,300.0,540.0,540.0,600.0,180.0,360.0,480.0,300.0,360.0,660.0,660.0,300.0,600.0,360.0,240.0,360.0,420.0,360.0,300.0,480.0,420.0,240.0,240.0,540.0,540.0,300.0,540.0,540.0,540.0,600.0
6.63,432.0,360.0,540.0,540.0,600.0,180.0,360.0,480.0,300.0,360.0,600.0,660.0,300.0,600.0,420.0,240.0,420.0,300.0,360.0,300.0,420.0,420.0,240.0,240.0,600.0,540.0,300.0,540.0,540.0,540.0,660.0
6.640000000000001,446.0,360.0,540.0,540.0,600.0,180.0,360.0,480.0,360.0,360.0,600.0,660.0,300.0,600.0,480.0,300.0,360.0,300.0,480.0,360.0,480.0,420.0,240.0,180.0,600.0,540.0,300.0,540.0,540.0,600.0,720.0
6.65,452.0,420.0,540.0,540.0,540.0,180.0,360.0,480.0,360.0,420.0,480.0,600.0,300.0,600.0,480.0,300.0,360.0,300.0,540.0,420.0,480.0,480.0,240.0,240.0,660.0,540.0,360.0,540.0,540.0,600.0,660.0
6.66,444.0,480.0,600.0,480.0,540.0,120.0,360.0,480.0,360.0,420.0,480.0,480.0,300.0,540.0,480.0,300.0,360.0,300.0,540.0,480.0,480.0,420.0,240.0,240.0,600.0,480.0,360.0,600.0,540.0,600.0,660.0
6.67,442.0,480.0,600.0,420.0,540.0,180.0,300.0,480.0,360.0,420.0,480.0,420.0,300.0,540.0,420.0,300.0,420.0,360.0,480.0,420.0,480.0,420.0,300.0,240.0,720.0,480.0,300.0,600.0,540.0,600.0,660.0
6.68,442.0,540.0,600.0,420.0,600.0,180.0,180.0,480.0,420.0,420.0,420.0,420.0,300.0,540.0,420.0,300.0,360.0,360.0,480.0,420.0,540.0,420.0,300.0,300.0,720.0,480.0,300.0,540.0,540.0,600.0,660.0
6.69,446.0,600.0,600.0,480.0,600.0,240.0,180.0,480.0,420.0,480.0,360.0,420.0,300.0,480.0,420.0,360.0,420.0,360.0,480.0,360.0,540.0,360.0,300.0,240.0,720.0,480.0,300.0,540.0,600.0,660.0,600.0
6.7,458.0,600.0,540.0,540.0,660.0,240.0,180.0,480.0,420.0,540.0,420.0,420.0,240.0,600.0,480.0,360.0,360.0,360.0,480.0,300.0,600.0,360.0,360.0,300.0,660.0,480.0,300.0,540.0,600.0,720.0,600.0
6.71,478.0,660.0,540.0,540.0,600.0,240.0,240.0,480.0,540.0,660.0,480.0,420.0,240.0,660.0,480.0,360.0,360.0,360.0,480.0,300.0,600.0,300.0,420.0,300.0,720.0,600.0,300.0,420.0,600.0,720.0,720.0
6.72,484.0,660.0,600.0,540.0,480.0,300.0,180.0,540.0,600.0,780.0,420.0,480.0,300.0,600.0,540.0,420.0,360.0,300.0,480.0,300.0,540.0,360.0,420.0,300.0,660.0,540.0,360.0,420.0,600.0,720.0,720.0
6.73,492.0,720.0,540.0,480.0,480.0,300.0,240.0,600.0,660.0,780.0,480.0,480.0,360.0,540.0,480.0,420.0,360.0,300.0,480.0,360.0,480.0,360.0,420.0,360.0,660.0,540.0,420.0,480.0,600.0,720.0,660.0
6.74,492.0,660.0,540.0,480.0,540.0,300.0,240.0,600.0,660.0,720.0,480.0,480.0,360.0,540.0,480.0,420.0,360.0,300.0,480.0,360.0,480.0,420.0,480.0,420.0,720.0,540.0,420.0,480.0,480.0,660.0,660.0
6.75,500.0,720.0,600.0,420.0,540.0,300.0,240.0,540.0,660.0,780.0,420.0,480.0,420.0,600.0,480.0,420.0,360.0,300.0,480.0,360.0,480.0,420.0,540.0,420.0,720.0,540.0,420.0,540.0,480.0,660.0,660.0
6.76,500.0,780.0,540.0,480.0,540.0,360.0,240.0,480.0,660.0,780.0,420.0,480.0,360.0,600.0,480.0,480.0,300.0,300.0,480.0,360.0,480.0,420.0,540.0,480.0,660.0,540.0,420.0,540.0,480.0,660.0,660.0
6.7700000000000005,490.0,720.0,660.0,480.0,480.0,300.0,360.0,480.0,540.0,840.0,360.0,420.0,360.0,600.0,540.0,480.0,300.0,300.0,480.0,360.0,540.0,360.0,480.0,420.0,660.0,420.0,480.0,540.0,420.0,660.0,660.0
6.78,480.0,720.0,660.0,480.0,480.0,300.0,420.0,480.0,480.0,780.0,420.0,420.0,360.0,600.0,480.0,360.0,300.0,300.0,480.0,420.0,540.0,360.0,420.0,480.0,660.0,420.0,480.0,480.0,420.0,600.0,600.0
6.79,482.0,720.0,660.0,480.0,480.0,300.0,480.0,420.0,480.0,780.0,480.0,420.0,360.0,480.0,540.0,360.0,300.0,360.0,540.0,420.0,600.0,360.0,420.0,480.0,660.0,420.0,420.0,480.0,420.0,600.0,540.0
